"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"204058_at",-3.64738958090723,4.89002178652893,-10.7455173864729,2.78977494552282e-19,2.40965158209258e-17,33.2692695879778
"218736_s_at",-4.64609345199435,6.06293940598347,-10.7442186491884,2.80985884941345e-19,2.42317086106751e-17,33.2621731797285
"232662_x_at",-2.68322953823586,5.83531926392562,-10.7437763250722,2.81673198143686e-19,2.42527277299308e-17,33.2597562858515
"203548_s_at",-6.45943615844061,6.14796972234711,-10.7345034381594,2.96475450819032e-19,2.54870994866833e-17,33.2090887167099
"208350_at",-3.07615099386765,3.01508219752066,-10.7337272281409,2.97749237620526e-19,2.55564200422328e-17,33.2048474814853
"221590_s_at",-2.14197484984672,3.48025100995041,-10.7332462394918,2.98541300862158e-19,2.55842407909694e-17,33.2022193463889
"229574_at",2.2199974987302,8.4381612282314,10.7304713974296,3.03152056129385e-19,2.58981854201158e-17,33.1870575572588
"232812_at",-3.05231971357353,4.8838220591157,-10.691384773098,3.76199110612769e-19,3.2038452294008e-17,32.9734923437021
"218665_at",-3.05323737545532,7.05195454328926,-10.6886694104033,3.81883617904508e-19,3.24215633679022e-17,32.9586562638132
"219976_at",2.96044310573643,7.18314901832231,10.6880117932037,3.83273183609869e-19,3.2489087308325e-17,32.9550632118698
"201890_at",4.46826840318609,8.35827683128099,10.6810962631767,3.98195593298298e-19,3.37017709962608e-17,32.917278723707
"226064_s_at",-5.16473526597737,4.74580944583471,-10.6755833070157,4.10506555285776e-19,3.46865924383894e-17,32.8871577646784
"236923_x_at",-2.04439537343326,6.76291715814876,-10.6753215944762,4.11100354825356e-19,3.46865924383894e-17,32.8857278603961
"232068_s_at",-1.80350077128846,2.81902686259504,-10.6596381804434,4.48297673397052e-19,3.76508069016649e-17,32.8000402977993
"210751_s_at",-2.1625069791793,3.04951621623967,-10.657220403,4.54324100570143e-19,3.80984205501113e-17,32.7868307691822
"214454_at",-1.8066186367517,3.85479607793388,-10.6426382513949,4.92427458816343e-19,4.11673873253571e-17,32.7071623071025
"224327_s_at",-4.97738501257013,5.71420842963636,-10.6381551090607,5.04772085736665e-19,4.21349828819117e-17,32.6826694100862
"203317_at",1.87130415934163,6.23328640185124,10.6346886450568,5.1452892987998e-19,4.2883947014006e-17,32.663731100804
"209612_s_at",-6.64490445476414,6.15219162008264,-10.6157538900015,5.71248404948837e-19,4.74665752896317e-17,32.5602871709122
"236660_at",-1.54308710102545,2.74354354909917,-10.6133948460189,5.78739480213057e-19,4.8016056268056e-17,32.5473995643079
"81811_at",2.36282404414197,6.03790007179339,10.6119931131309,5.83237074761144e-19,4.83158894887357e-17,32.539741838116
"203395_s_at",2.31788092440837,7.79113647131405,10.6112066859815,5.85775686181614e-19,4.8452777068048e-17,32.5354455628903
"229991_s_at",-1.78864895703111,4.11775435643802,-10.5979902907735,6.30129890869013e-19,5.19643314981346e-17,32.4632450572882
"213924_at",-2.78473401644513,5.25147639934711,-10.5973373602181,6.32406143207907e-19,5.20735028311631e-17,32.4596781833193
"231174_s_at",-1.58730462563518,2.61186436168595,-10.5965139849812,6.35288324188364e-19,5.22321640977425e-17,32.4551801996782
"227894_at",2.77006054149096,7.41834196841322,10.5825246799575,6.8631359303698e-19,5.6095305850946e-17,32.3787598500226
"212285_s_at",2.34028477010577,5.66252263950413,10.582507482434,6.86378776667268e-19,5.6095305850946e-17,32.3786659054156
"201613_s_at",2.21614864744061,7.41722308370248,10.575639516994,7.12911430712425e-19,5.81767648868684e-17,32.3411486952243
"222407_s_at",-2.41160833720871,5.00155906919835,-10.5615925826548,7.70414255254554e-19,6.27755579821799e-17,32.2644173101872
"225940_at",-2.02897855853224,5.37706106790909,-10.5604505413431,7.75288294731525e-19,6.3078701658402e-17,32.2581790265047
"201291_s_at",4.55336596833541,7.62158575540496,10.5534249790167,8.05957705463436e-19,6.54765788205251e-17,32.2198030114585
"218730_s_at",-3.59825554362613,3.4308799704876,-10.5520840625514,8.11947731844841e-19,6.57677662794321e-17,32.2124785478925
"225863_s_at",-2.11146467439989,7.06036615158678,-10.5511674946434,8.16067731188879e-19,6.59972385421624e-17,32.2074720104541
"212741_at",-5.07489327495193,5.19606401054545,-10.5509175441928,8.17194887847169e-19,6.59972385421624e-17,32.2061067167663
"239185_at",-2.18464505812839,4.3884029972562,-10.5467999494095,8.35988858560655e-19,6.74154732179998e-17,32.1836154836553
"202193_at",2.46590132732976,8.03956317986777,10.5435938496591,8.50921166713526e-19,6.85185784831547e-17,32.1661032127072
"206737_at",-2.74616768573473,3.82553211401653,-10.5382504689251,8.76402603427647e-19,7.03631605615369e-17,32.1369170799924
"226338_at",-2.59909573241233,4.83475548686777,-10.5367388885301,8.83748437787402e-19,7.08488941877217e-17,32.1286607389634
"208079_s_at",3.66716885946663,7.39009409953719,10.5240802327806,9.47732090944467e-19,7.57562164801005e-17,32.0595197828876
"202022_at",-3.89527493270023,4.78470397557851,-10.5207442420917,9.65351643218655e-19,7.70519723985109e-17,32.0412991799964
"217626_at",-2.64991081316233,3.42836249898347,-10.5191840746516,9.73703917404305e-19,7.76053377318956e-17,32.0327778763589
"214004_s_at",1.81698117751414,8.72899022402479,10.5184454467934,9.77683278728774e-19,7.78090731652048e-17,32.0287436611917
"201548_s_at",2.18982013037443,7.64205025942975,10.5127733437037,1.00878845622095e-18,8.01678907614541e-17,31.9977642332655
"219064_at",-4.67855468343495,5.64651302483471,-10.5104554794209,1.02178230747358e-18,8.09651415378522e-17,31.9851048622429
"226549_at",2.83959074724378,5.51486109992562,10.5099488494266,1.02464466003538e-18,8.10744526590944e-17,31.9823378365929
"243041_s_at",-2.87726259628733,4.34631426891736,-10.5055936842219,1.04958337020568e-18,8.28264453468649e-17,31.9585517096211
"1554127_s_at",-2.41959683793043,3.10766237334711,-10.5055534315974,1.04981667353228e-18,8.28264453468649e-17,31.9583318677541
"208190_s_at",2.9763388524146,7.2524613265124,10.5050305138695,1.05285220815136e-18,8.29462456493882e-17,31.9554759269961
"1558662_s_at",-1.85873731608937,2.72971205373554,-10.5008298005777,1.07755781670054e-18,8.47704656519456e-17,31.9325336919343
"218585_s_at",2.91469621945079,6.15371609087603,10.4981341474228,1.09371612120559e-18,8.59180013317751e-17,31.9178115137726
"202871_at",2.58394783938462,7.49855947642149,10.4914201440194,1.13502191885957e-18,8.90348972936115e-17,31.8811438522675
"1560297_at",2.25386902796889,7.24975455816529,10.4743844832327,1.2469618044123e-18,9.725768424571e-17,31.7881093475465
"214728_x_at",2.01802449041459,9.27277869139669,10.4702483608282,1.27576494164452e-18,9.93624618011595e-17,31.7655221031915
"204039_at",-3.19573246693382,6.83589587922314,-10.466515970673,1.30232692677264e-18,1.0125513810563e-16,31.7451399004144
"208607_s_at",-5.36809249890215,7.03280368940496,-10.4663153995968,1.30376986239349e-18,1.0125513810563e-16,31.7440446095277
"210078_s_at",-2.56589200820758,4.08163097238017,-10.4574275606869,1.36934038317616e-18,1.05896301909698e-16,31.6955101128519
"230744_at",-2.32832017323077,3.40962303695041,-10.4529188329715,1.40385367867136e-18,1.0825909715283e-16,31.6708895377079
"204239_s_at",-1.76575717900339,3.58794642430579,-10.4520011236964,1.41098432399136e-18,1.08655729456659e-16,31.665878298519
"204753_s_at",-2.73237617643269,3.08313196054545,-10.4433386999357,1.48010099569995e-18,1.13817893023762e-16,31.6185771186853
"33322_i_at",3.71635346607976,10.830441731281,10.4404115364278,1.50421337096804e-18,1.15347638229562e-16,31.6025936733364
"204796_at",-2.00630276336539,3.16532299038017,-10.4328739193563,1.56812675737876e-18,1.20080294761462e-16,31.5614361621859
"212119_at",-2.37721341007579,8.94002711478512,-10.4307471095418,1.58664657142478e-18,1.21328533276434e-16,31.5498233912001
"243864_at",-3.15847969360068,4.60048536801653,-10.4249403800822,1.6383311090979e-18,1.25105800823922e-16,31.5181180606361
"213710_s_at",-1.73663441038178,3.63208917045455,-10.4167230827946,1.71435990353448e-18,1.30546835272629e-16,31.4732519915216
"235197_s_at",-1.63139762341346,2.76721834036364,-10.4099650117324,1.77952280558947e-18,1.35320458130187e-16,31.4363543086982
"224579_at",3.57616864158936,9.93324487735537,10.3982359273744,1.89854807066742e-18,1.44170994116307e-16,31.3723182721826
"230433_at",-1.84623402936143,3.56584660899174,-10.3975534253994,1.90571398325161e-18,1.44514441101639e-16,31.3685921822535
"205577_at",-1.90109932037839,2.65806300752893,-10.3959002405986,1.92318379152903e-18,1.45637221332202e-16,31.3595667347069
"227558_at",2.55846987039649,8.74706625767769,10.3901426278925,1.98528543916374e-18,1.50132062774934e-16,31.3281339282836
"203065_s_at",-4.54010439862387,6.71734592256198,-10.3854634242032,2.03722857277548e-18,1.53847337315607e-16,31.3025890857622
"228664_at",-1.81784534340328,4.40532754505785,-10.3839455717121,2.05436806515525e-18,1.54927688223949e-16,31.2943028899074
"213071_at",-4.25021409466176,7.42294281318182,-10.3807550501355,2.09086648980848e-18,1.5724638972528e-16,31.2768855035189
"205560_at",-2.21775090036086,3.71958650564463,-10.3748093218353,2.16062136859566e-18,1.62046602644675e-16,31.2444277919856
"219667_s_at",-2.78448926898077,3.16597471115702,-10.3743561705483,2.16603212188076e-18,1.62207773589931e-16,31.2419540745919
"241359_at",-3.09539005952375,5.33052923520661,-10.374132830777,2.16870384077256e-18,1.62207773589931e-16,31.2407348820495
"226569_s_at",2.45681180493043,6.00498667657025,10.3714982887061,2.20046940906363e-18,1.64358831886003e-16,31.2263532331731
"244444_at",-1.99155642838122,2.92165822705785,-10.3675548216542,2.24888810698745e-18,1.67746189972086e-16,31.2048266281453
"230304_at",2.11120222426584,5.68828501490909,10.3656216204359,2.27301181059257e-18,1.69084245910406e-16,31.1942738016985
"209512_at",-3.44284147533597,5.20874212680165,-10.3640824217127,2.29240368253045e-18,1.70064004535078e-16,31.1858717933553
"219295_s_at",-5.73619710180995,5.92681811481818,-10.3637706984937,2.29635107004571e-18,1.70126009152777e-16,31.1841701999612
"220416_at",-2.09791418603959,2.74836939209091,-10.363096269098,2.30491470988344e-18,1.70529379922702e-16,31.1804887221951
"221950_at",-1.78820223021097,2.76920194333884,-10.3560727808448,2.39601529634174e-18,1.77029913956061e-16,31.1421505760388
"223427_s_at",-1.91891941878733,2.91432626607438,-10.3524627486735,2.44423166645581e-18,1.80348672555292e-16,31.1224454619487
"1552797_s_at",4.12231042542477,9.57910920240496,10.3514416628448,2.45804458258289e-18,1.80879660232462e-16,31.116871993119
"235757_at",2.71561561032296,6.08539529633058,10.3509532052988,2.46467983330651e-18,1.81124153072626e-16,31.1142058180613
"1564164_at",2.89926918254355,6.73398171208264,10.3472355495874,2.51577082791292e-18,1.84630563780052e-16,31.0939137253129
"234312_s_at",-2.25016445988122,6.54038867735537,-10.3419608557346,2.59008114476746e-18,1.89829338592709e-16,31.06512344066
"232164_s_at",5.03668817088744,8.50427170999174,10.3326086456861,2.72726880831783e-18,1.9961636157266e-16,31.0140790328717
"232889_at",2.91681346376245,8.28628772340496,10.3312294820449,2.74810509192083e-18,2.00872521257716e-16,31.0065517411738
"235658_at",-2.07024784191233,3.38735733207438,-10.3132728535779,3.03436387249111e-18,2.20441502498611e-16,30.9085514024289
"227899_at",-2.50342714955826,3.1182282807438,-10.313176091741,3.03598447885605e-18,2.20441502498611e-16,30.9080233369213
"243249_at",2.07150123001132,8.62491337352893,10.299195058852,3.27947141596749e-18,2.37490198235792e-16,30.8317262870606
"242181_at",-4.00980002236765,5.03206567047107,-10.2945736793005,3.36417158025696e-18,2.43301694643584e-16,30.8065077564949
"206488_s_at",-6.34326023960124,6.60366996100826,-10.2912301252983,3.42681148108131e-18,2.47504514832392e-16,30.7882625979782
"210375_at",-3.91738803466289,5.21616490412397,-10.2890279504826,3.46870340432897e-18,2.50199681572146e-16,30.7762459069592
"211006_s_at",-3.36266107528507,3.43548574832231,-10.2879172133399,3.49002668051958e-18,2.51406072144148e-16,30.7701849572574
"230998_at",2.18752210368948,6.2401568901157,10.2826693105578,3.592557664828e-18,2.57435242889215e-16,30.7415492449162
"226694_at",-2.44912402579016,8.46070974707438,-10.2805076203116,3.63566195168274e-18,2.60183006817086e-16,30.7297539917788
"229966_at",1.93981804978903,7.14219609304132,10.2740895668199,3.76670716934557e-18,2.69208777103228e-16,30.6947347036611
"225939_at",-2.51774514393609,4.53581805905785,-10.2692364253062,3.86892423346725e-18,2.76153306089846e-16,30.6682549511175
"214414_x_at",-5.10593570471889,7.89847127876859,-10.2658907937185,3.9409994400771e-18,2.80931087856865e-16,30.6500008888094
"227326_at",-2.4316910664836,5.52465109069422,-10.2614873309751,4.03791248073358e-18,2.87464667817849e-16,30.6259757095417
"211162_x_at",-2.95774917383315,3.41668710980992,-10.2577495757166,4.12204047072665e-18,2.93072253234044e-16,30.6055830654156
"239461_at",-2.29027272458145,3.48955557952066,-10.2562760451575,4.15568542176509e-18,2.95080649915593e-16,30.5975438137528
"202503_s_at",3.8595583664276,8.08249448229752,10.2517277197619,4.26127719959731e-18,3.02185902578447e-16,30.5727295842594
"224663_s_at",-3.13159734468099,5.52937514717355,-10.2431270595822,4.46832821135202e-18,3.16458348388176e-16,30.5258088099544
"213007_at",2.54615128836878,6.33256736146281,10.2381336947188,4.59311874169656e-18,3.24875507376791e-16,30.4985686234006
"227126_at",-1.79658353435577,3.32992379632231,-10.2376876673626,4.60443352002154e-18,3.25255042257336e-16,30.4961354583382
"204570_at",-3.99901604470532,7.42506708689256,-10.2341847861376,4.69426789047282e-18,3.31173028273034e-16,30.4770267823451
"1554789_a_at",-2.06830804647511,2.77175600903306,-10.2333335696761,4.71636124061578e-18,3.32302900554984e-16,30.4723833428536
"225301_s_at",2.79159171456787,6.70575072764463,10.2322723970107,4.74404955208171e-18,3.33823564041271e-16,30.4665946107894
"243827_at",2.04410582055713,5.96384928401653,10.2222848451784,5.01273600909039e-18,3.52276788299508e-16,30.41211392386
"238299_at",1.88215515535237,5.02486334070248,10.2215414155782,5.03333346538691e-18,3.53270227496829e-16,30.4080587468423
"228613_at",3.16734726559955,8.22000448381818,10.2095484877781,5.37753929334585e-18,3.76462177802413e-16,30.3426435161595
"213517_at",2.3831490734604,8.07612245042149,10.196542984659,5.77743414496365e-18,4.02909709025367e-16,30.2717105169757
"210511_s_at",3.7257342346793,6.88218739547934,10.1934435285637,5.87704015933745e-18,4.09333975429013e-16,30.2548066765997
"206101_at",-4.66705612945306,6.37654549743802,-10.1921569099463,5.91888993364974e-18,4.11724309315902e-16,30.2477897994133
"214724_at",-2.33514237496776,5.76307996319008,-10.1906505762516,5.9682648430277e-18,4.14406049613226e-16,30.2395747250852
"201718_s_at",-2.77777245304638,3.58099345661983,-10.1905188795268,5.97260113571508e-18,4.14406049613226e-16,30.2388564958398
"228573_at",-2.48662832695758,6.14067792495041,-10.1883367990892,6.04490893433203e-18,4.18891503149054e-16,30.2269562547891
"202870_s_at",3.82126383078394,6.7515147441405,10.1879976686507,6.05622498591763e-18,4.1914443177854e-16,30.225106780142
"219616_at",-3.07862070176527,3.91732136555372,-10.1773096233135,6.4239145821161e-18,4.42909873615634e-16,30.1668206858792
"209895_at",-1.63064619457636,4.06571930802479,-10.1739226696161,6.54502283784055e-18,4.5069159150999e-16,30.1483511195
"1566472_s_at",-2.87963786813009,4.18203878377686,-10.1719696557253,6.61589138924248e-18,4.54998568184695e-16,30.1377012223654
"227372_s_at",3.75851066422455,6.74238047976033,10.1651433428575,6.86967283644899e-18,4.71266452111479e-16,30.1004779893753
"202784_s_at",-1.8266502312664,4.06059948043802,-10.1598043004326,7.07492086538375e-18,4.84131787628106e-16,30.0713658402792
"43427_at",-4.19664285811198,7.78624027477686,-10.1551435945153,7.25909326225392e-18,4.96113655142166e-16,30.0459532760546
"206102_at",3.22427680552206,6.57139487815703,10.1526011360915,7.36157203924763e-18,5.02489327398083e-16,30.0320908124543
"204754_at",-2.08456240426527,3.69405722093388,-10.1518324675012,7.39283832568933e-18,5.03994308549955e-16,30.0278997805027
"224397_s_at",-2.3398957036069,3.47524024381818,-10.1366745780208,8.03723009238657e-18,5.4656163594681e-16,29.9452583862648
"209452_s_at",-2.16453530291629,7.87669162542975,-10.1363759518519,8.05047345894881e-18,5.46782156978914e-16,29.9436303491155
"266_s_at",4.19908928676188,11.3867180924628,10.1358024838856,8.07596656651789e-18,5.47833091841644e-16,29.9405039506135
"226433_at",-2.1184393766103,2.94781198315702,-10.1292631163953,8.37243523208099e-18,5.66878703689927e-16,29.9048538749453
"230071_at",-2.74572729634332,5.53712029616529,-10.1291541416675,8.37746671388131e-18,5.66878703689927e-16,29.904259800744
"225467_s_at",1.90939174679129,7.02509909676859,10.1244276563607,8.59862492448442e-18,5.81124620205421e-16,29.8784938582314
"213935_at",-1.97869255370249,5.60367578420661,-10.1221614769759,8.70672138759789e-18,5.87703693662858e-16,29.8661403136492
"239348_at",2.49270357101697,5.90716385083471,10.1142153553196,9.09658770438555e-18,6.1326255577963e-16,29.8228254272666
"204271_s_at",-3.22527094731165,6.35898375292562,-10.111194799584,9.2493199714286e-18,6.2279134167224e-16,29.806360786975
"205726_at",-2.7658414309621,5.43845613152066,-10.1079879576332,9.4142759591634e-18,6.33118743010158e-16,29.7888811073295
"227223_at",1.87754466592477,10.1030449032231,10.1063546738413,9.49941624468074e-18,6.38059684493759e-16,29.779978644536
"234996_at",-1.99990176138235,3.93247421491736,-10.0970802525508,9.99766624297073e-18,6.69880394404932e-16,29.7294289488824
"212262_at",-2.17149054290441,5.04503954780165,-10.096836211328,1.00111234990881e-17,6.69961049342278e-16,29.7280988614654
"216379_x_at",4.24634196469287,12.1969205039917,10.0960785456183,1.00530191380102e-17,6.7194232441407e-16,29.7239694033413
"34726_at",2.42715423435464,6.42051217304959,10.0946327991626,1.01334491988619e-17,6.76491251462484e-16,29.7160898039459
"235183_at",-1.87936967198416,3.4939730351157,-10.0900522757063,1.03925424997848e-17,6.92941781921624e-16,29.6911256015295
"243003_at",2.2129656725543,7.02078092122314,10.0815220345433,1.08928121732855e-17,7.25413526887195e-16,29.6446373452867
"201697_s_at",1.89556603722342,7.68759762679339,10.0745539925156,1.13192609874259e-17,7.51790461881267e-16,29.6066649430497
"206723_s_at",2.36470188717081,6.04313925363636,10.0743797012063,1.13301388310958e-17,7.51790461881267e-16,29.6057151661468
"203683_s_at",-2.47600777820475,5.32678694684297,-10.0714226614858,1.15162926398985e-17,7.63216121316911e-16,29.5896013653763
"33323_r_at",4.054921372987,10.5692779201322,10.0694732259626,1.16406826798668e-17,7.705258178229e-16,29.5789784972313
"218970_s_at",-2.18851360612104,5.39132950638843,-10.0691916440187,1.16587605047344e-17,7.707892752072e-16,29.5774441130609
"205290_s_at",-3.14882454924661,3.62035955007438,-10.0668127413797,1.18126117693468e-17,7.80017570638931e-16,29.564481228246
"221610_s_at",2.64424720592987,7.13679568678512,10.05954420468,1.22953682676569e-17,8.09938867511012e-16,29.5248756582118
"222593_s_at",1.64534575792704,6.68462967118182,10.0574389207046,1.24388408002779e-17,8.17501782331858e-16,29.5134045701859
"219770_at",-1.80265629941855,5.56267800642149,-10.0574208137523,1.24400819917715e-17,8.17501782331858e-16,29.5133059113944
"218414_s_at",2.1111947776827,6.01838275736364,10.0549520941765,1.2610470633468e-17,8.27704059885787e-16,29.4998548023013
"209064_x_at",2.1158367361612,8.17381384397521,10.0537767486078,1.26924089419204e-17,8.32083284052156e-16,29.4934508824194
"228333_at",-2.80678782224265,5.97316638060331,-10.0527314362484,1.27657287435688e-17,8.3588768749057e-16,29.4877555021643
"203088_at",-2.89887528714649,4.88475893699174,-10.0349811528534,1.40773670737615e-17,9.19569945947321e-16,29.3910501462893
"1556667_at",-1.57604725559049,2.67362977693388,-10.0326596491687,1.42585818811336e-17,9.30295900180166e-16,29.378403343513
"221810_at",2.11856694932636,5.7539581748843,10.0245088936494,1.49134722951006e-17,9.69553029410966e-16,29.3340024884086
"205404_at",-3.23097124387726,3.9441902088843,-10.0210505460189,1.52003391687757e-17,9.87029149706426e-16,29.3151641696119
"207828_s_at",3.02638228572059,6.13680589781818,10.0156016003094,1.56635471757751e-17,1.01590087999467e-15,29.2854837159921
"205480_s_at",-2.97766102126075,8.89313570290083,-10.0110739211781,1.6059144564403e-17,1.04032432352931e-15,29.2608223974484
"205428_s_at",-3.80351978775509,4.78191928016529,-10.01058671028,1.61023039101262e-17,1.04188575891852e-15,29.2581687155815
"65517_at",3.54879097542591,6.50847373715702,10.0070207982483,1.64217351392818e-17,1.06129830820359e-15,29.2387466526347
"209283_at",-4.68725263447229,6.98511705691736,-10.006570475562,1.64625221279365e-17,1.06267815507076e-15,29.2362939693093
"205498_at",-4.81513107833371,5.84554764028926,-10.0062879765056,1.64881604849388e-17,1.06307803598353e-15,29.2347553422736
"209771_x_at",4.16974493931674,12.1345164752231,10.005706121862,1.65410927407169e-17,1.06523468268397e-15,29.2315862904962
"227623_at",-3.40656918701131,5.02162102461983,-9.99600025367725,1.74495011111473e-17,1.11715629186415e-15,29.1787258287561
"237515_at",-2.08059633727036,3.26092669166942,-9.98786598385125,1.82490777812531e-17,1.16698050022224e-15,29.1344279223424
"241584_at",-2.46539467449717,3.13981119604132,-9.9780171077349,1.92663196963237e-17,1.22772264498426e-15,29.0807965741511
"213652_at",-2.21203789901583,4.55459376796694,-9.97124200993368,1.99987720854541e-17,1.27291369472899e-15,29.0439058519368
"219935_at",-3.74658119908371,5.905428615,-9.96633370045822,2.05467165460422e-17,1.30594410201494e-15,29.0171812081433
"236291_at",-1.8380798135526,4.4420189291157,-9.96616790640969,2.05654846243231e-17,1.30594410201494e-15,29.0162785163483
"232327_at",-1.6063387962681,2.72718594378512,-9.96320817938432,2.09034246814506e-17,1.32586397268946e-15,29.0001640329232
"204290_s_at",-2.69417979135803,5.23641811247107,-9.95710118525593,2.16183454513841e-17,1.36962113273978e-15,28.9669152878013
"227492_at",2.8204352406069,7.92313757593388,9.94474929952513,2.31398295199956e-17,1.46431733681222e-15,28.8996724321018
"225630_at",-1.60305572739763,3.73859602528099,-9.94174996783312,2.35251382272736e-17,1.48697911280484e-15,28.8833453673768
"1555216_a_at",-2.63822926873416,3.53047304992562,-9.94067311731592,2.36650331647805e-17,1.49409432827295e-15,28.8774835644368
"229493_at",-2.25463779454977,3.6927855854876,-9.93938627566457,2.38332982120034e-17,1.50298221423447e-15,28.8704787545109
"221984_s_at",1.62855651892704,9.1902490808843,9.93674626919528,2.41822494872257e-17,1.52323098008533e-15,28.8561083608102
"218180_s_at",2.6817403253077,7.50326928217355,9.9347429921249,2.44504394405228e-17,1.5383518715887e-15,28.8452041127775
"227399_at",-3.29388607539423,5.53773951309917,-9.92559849862281,2.57128849608882e-17,1.6140665731763e-15,28.7954312422104
"205554_s_at",-2.48608679124378,3.32712055901653,-9.91372416129077,2.74498203248547e-17,1.72112262185944e-15,28.7308061508655
"213004_at",-2.73569620284162,6.20716343089256,-9.90789188822504,2.83453663406319e-17,1.7752381496839e-15,28.6990670582349
"201761_at",2.10529021268778,9.48576412258678,9.89779631937793,2.99650394035458e-17,1.87238689073013e-15,28.6441312532107
"231031_at",-1.770377292375,3.15660970159504,-9.8942679921059,3.0552630433754e-17,1.90502218641426e-15,28.6249328102395
"203323_at",-4.60992374763235,6.15944913852066,-9.89372763639242,3.06436290304126e-17,1.90607555999751e-15,28.6219926661178
"242059_at",2.18033161823134,6.23067303597521,9.89133661943451,3.10495472968649e-17,1.9291295437001e-15,28.6089830179817
"209186_at",2.17119843055713,7.4654887974876,9.89033558987847,3.12210804064873e-17,1.93706061683196e-15,28.6035364507687
"206726_at",-2.32097824132296,3.76862031105785,-9.89017866587283,3.12480560410752e-17,1.93706061683196e-15,28.6026826373341
"223840_s_at",-1.61527226829694,2.56461345366116,-9.88319772910724,3.24719387638644e-17,2.00837471936006e-15,28.564701089645
"1558170_at",-2.81045659884446,3.47338951124793,-9.88077246109565,3.29082394939984e-17,2.0330598806038e-15,28.551506395756
"209540_at",-4.07251591209163,5.7098763397438,-9.87425123022648,3.41106428999598e-17,2.1049654633807e-15,28.5160290913733
"227692_at",-3.75958452864083,5.73564908098347,-9.87308702879691,3.43298707439113e-17,2.11610561772644e-15,28.5096957459618
"1560049_at",-2.35329994449321,3.94215492897521,-9.87046898371114,3.48280207358159e-17,2.14198204019205e-15,28.4954536382664
"225162_at",-3.31768481812556,6.47082349290909,-9.86923772497627,3.50647880540994e-17,2.15412054703133e-15,28.4887557420998
"238672_at",1.79569158115555,6.7582738266281,9.86760280204558,3.53816643308113e-17,2.1695407299604e-15,28.4798620854618
"219719_at",-1.88799333648982,3.16317484513223,-9.86632035869493,3.56322235929603e-17,2.1816257838131e-15,28.4728859463339
"202597_at",3.36569496332918,7.08493780769421,9.86416803357849,3.60567252123364e-17,2.20514703689541e-15,28.4611780845894
"209297_at",-2.87905923668156,6.76475497307438,-9.8624064798324,3.64079099177252e-17,2.22413684329791e-15,28.4515960584131
"215695_s_at",-4.90112608501753,7.49852950275207,-9.85807044288644,3.7286963071066e-17,2.27529543070372e-15,28.4280107519629
"238651_at",1.82237379992194,6.71654654056198,9.85755403021075,3.73930586649036e-17,2.27922573300291e-15,28.4252018592786
"205756_s_at",-2.19859467190328,4.57369976286777,-9.8568018368686,3.75481342303246e-17,2.28612944214142e-15,28.4211105242835
"225442_at",-4.31048110397511,5.76723301393388,-9.85146279130457,3.86674654101963e-17,2.35166148087039e-15,28.3920712207044
"218779_x_at",2.40183063359616,6.00638397549587,9.84894888145957,3.92059825552066e-17,2.38173328646657e-15,28.3783984833562
"223253_at",-3.14426035298077,3.92660925380165,-9.84780081692811,3.94543995212359e-17,2.39154023705496e-15,28.3721544644078
"238642_at",2.721533185431,8.18417694247107,9.8420122860309,4.07310566596827e-17,2.46619105522497e-15,28.3406732609925
"1563130_a_at",1.68893392153903,5.75782786709917,9.83469366684726,4.24043740833147e-17,2.56183331823783e-15,28.3008732006624
"224341_x_at",-2.02471445314989,3.44916620522314,-9.83441596693637,4.24692009577894e-17,2.56291783925732e-15,28.2993630725794
"204829_s_at",-2.9866040944095,4.57691712280992,-9.82595758915259,4.4491863536298e-17,2.67978837471835e-15,28.2533685634811
"217888_s_at",1.77173549887444,7.42602357303306,9.82590862858494,4.45038471741063e-17,2.67978837471835e-15,28.2531023398157
"205421_at",-1.69219663341459,2.61747315509091,-9.81974107379692,4.60394847479231e-17,2.76616354790406e-15,28.2195672484509
"1559893_at",-1.80226211736029,3.27477125,-9.81625785780665,4.693001646511e-17,2.81251394137416e-15,28.2006287527243
"235885_at",-3.13377107428167,3.92680931283471,-9.81612139333553,4.69652533785936e-17,2.81251394137416e-15,28.1998867993499
"235759_at",-1.72023820637274,3.05632153108264,-9.81227100161365,4.79704356243779e-17,2.86956626669898e-15,28.1789527601034
"210202_s_at",-2.24366163326584,5.22540427470248,-9.8088376158045,4.88848543181757e-17,2.9210703932746e-15,28.1602866241762
"221523_s_at",-2.88919514534729,4.31782154980992,-9.80833204166768,4.90209665719468e-17,2.92600583768689e-15,28.1575380477114
"214660_at",-2.31637806011086,3.85363188228926,-9.80724012509389,4.93162281243612e-17,2.94041959945414e-15,28.1516018434027
"232396_at",1.74834497814649,5.63973143616529,9.80453324805659,5.00558644353451e-17,2.98126839651688e-15,28.1368861966875
"229568_at",-1.9314238860017,2.85352464847934,-9.80239988733772,5.06465860502524e-17,3.00401808384538e-15,28.1252887017188
"222291_at",-2.26772183490441,3.51208846167769,-9.80237800369217,5.06526814912042e-17,3.00401808384538e-15,28.1251697379549
"225798_at",-2.1735197219293,5.42096209933884,-9.79703320278443,5.21635625291354e-17,3.08509580518839e-15,28.096115172345
"204894_s_at",-4.40585254655995,6.85826428034711,-9.796926699236,5.2194121989927e-17,3.08509580518839e-15,28.095536231028
